Date,Open,High,Low,Close,Adj Close,Volume
2002-01-16,0.537083,0.540583,0.521250,0.523250,0.479939,1115388000
2002-01-17,0.540583,0.541667,0.521000,0.541583,0.496754,1121544000
2002-01-18,0.521167,0.535417,0.520833,0.531667,0.487659,803676000
2002-01-22,0.536667,0.538083,0.512333,0.518333,0.475429,1085028000
2002-01-23,0.523000,0.531833,0.512667,0.528083,0.484372,889164000
2002-01-24,0.533333,0.552500,0.522083,0.547000,0.501723,1137684000
2002-01-25,0.539167,0.559167,0.532500,0.545583,0.500423,817752000
2002-01-28,0.556250,0.566667,0.550750,0.566583,0.519685,924288000
2002-01-29,0.567917,0.569583,0.530000,0.538833,0.494232,1381932000
2002-01-30,0.541667,0.545750,0.528750,0.545333,0.500194,1218456000
2002-01-31,0.552417,0.556667,0.529583,0.547833,0.502487,973980000
2002-02-01,0.546917,0.552750,0.531250,0.534417,0.490182,688272000
2002-02-04,0.533250,0.546250,0.508417,0.509250,0.467098,1104864000
2002-02-05,0.505833,0.510250,0.484417,0.504250,0.462512,1474620000
2002-02-06,0.517583,0.525750,0.507500,0.516833,0.474053,1242528000
2002-02-07,0.517500,0.517500,0.497667,0.500083,0.458690,964476000
2002-02-08,0.503417,0.506250,0.461917,0.481000,0.441186,1871292000
2002-02-11,0.480250,0.508333,0.478500,0.507583,0.465569,1249224000
2002-02-12,0.499917,0.527917,0.494167,0.518333,0.475429,1216500000
2002-02-13,0.525000,0.533833,0.506667,0.511667,0.469315,1230432000
2002-02-14,0.516000,0.528750,0.509500,0.518000,0.475124,1225692000
2002-02-15,0.494167,0.497083,0.472917,0.477917,0.438358,3988548000
2002-02-19,0.457500,0.462250,0.442583,0.446250,0.409312,1972524000
2002-02-20,0.438333,0.474583,0.437500,0.469583,0.430714,1838736000
2002-02-21,0.463167,0.463333,0.436917,0.437500,0.401287,1531044000
2002-02-22,0.428750,0.433750,0.410417,0.416000,0.381566,2585616000
2002-02-25,0.417917,0.451833,0.417833,0.448583,0.411452,1599564000
2002-02-26,0.458417,0.466250,0.446250,0.458333,0.420395,1902672000
2002-02-27,0.468750,0.470750,0.441667,0.442917,0.406255,1723224000
2002-02-28,0.440000,0.447917,0.421333,0.425083,0.389897,1585440000
2002-03-01,0.429167,0.466667,0.427917,0.466167,0.427581,1311396000
2002-03-04,0.467583,0.497500,0.463083,0.492167,0.451429,1484724000
2002-03-05,0.484583,0.504083,0.484167,0.490917,0.450282,1379448000
2002-03-06,0.476250,0.481083,0.465250,0.475500,0.436141,1446060000
2002-03-07,0.482250,0.483833,0.458500,0.471667,0.432626,1346532000
2002-03-08,0.480667,0.495750,0.478333,0.485750,0.445543,1270356000
2002-03-11,0.480417,0.485750,0.472083,0.480083,0.440345,810540000
2002-03-12,0.465417,0.467917,0.451667,0.454917,0.417262,1255032000
2002-03-13,0.450667,0.453917,0.445000,0.446667,0.409695,1031616000
2002-03-14,0.443333,0.443333,0.421000,0.421917,0.386994,1139460000
2002-03-15,0.424917,0.440250,0.416833,0.439750,0.403350,1248288000
2002-03-18,0.447750,0.457417,0.434750,0.439750,0.403350,1236996000
2002-03-19,0.442917,0.443750,0.427833,0.430417,0.394790,846072000
2002-03-20,0.423333,0.424167,0.386250,0.387667,0.355579,2292588000
2002-03-21,0.394250,0.412917,0.383833,0.408250,0.374458,1721712000
2002-03-22,0.415583,0.415583,0.401667,0.404750,0.371248,1249140000
2002-03-25,0.402833,0.403333,0.383333,0.383833,0.352062,884160000
2002-03-26,0.379833,0.401417,0.377667,0.391667,0.359247,1123512000
2002-03-27,0.385667,0.393500,0.372500,0.379167,0.347782,1068012000
2002-03-28,0.381750,0.384167,0.348917,0.369667,0.339069,3124080000
2002-04-01,0.349167,0.366417,0.338000,0.363583,0.333488,2365344000
2002-04-02,0.352667,0.372417,0.352000,0.354083,0.324774,1438008000
2002-04-03,0.355667,0.365333,0.348333,0.360750,0.330890,1094640000
2002-04-04,0.358000,0.371250,0.353083,0.359000,0.329285,1130964000
2002-04-05,0.361333,0.367167,0.347167,0.350833,0.321793,1026900000
2002-04-08,0.334583,0.362583,0.334500,0.362583,0.332571,1151316000
2002-04-09,0.366167,0.369167,0.338833,0.339667,0.311552,1380768000
2002-04-10,0.342417,0.345000,0.296667,0.320917,0.294354,3689724000
2002-04-11,0.318333,0.322417,0.303333,0.306833,0.281436,1437288000
2002-04-12,0.313667,0.316167,0.296083,0.305667,0.280366,1376880000
2002-04-15,0.311583,0.323250,0.310833,0.318000,0.291678,1157208000
2002-04-16,0.332250,0.335667,0.325333,0.331833,0.304366,854856000
2002-04-17,0.335750,0.340667,0.325250,0.335750,0.307959,944484000
2002-04-18,0.332333,0.335917,0.322917,0.330167,0.302838,693156000
2002-04-19,0.319000,0.322917,0.307250,0.307667,0.282200,1125672000
2002-04-22,0.304250,0.315417,0.304167,0.309167,0.283576,808176000
2002-04-23,0.311583,0.315167,0.293917,0.296667,0.272111,773508000
2002-04-24,0.300083,0.304500,0.269917,0.270667,0.248263,1582956000
2002-04-25,0.269583,0.286583,0.269500,0.281167,0.257894,1168296000
2002-04-26,0.284250,0.284583,0.253083,0.253083,0.232135,1191120000
2002-04-29,0.283000,0.299500,0.273500,0.295250,0.270811,3930852000
2002-04-30,0.302250,0.306250,0.283750,0.290083,0.266072,1776504000
2002-05-01,0.285333,0.299417,0.277917,0.295333,0.270887,1718904000
2002-05-02,0.296750,0.304083,0.283333,0.283417,0.259958,1125084000
2002-05-03,0.283750,0.285917,0.271500,0.272917,0.250327,852756000
2002-05-06,0.265833,0.278333,0.260333,0.262500,0.240772,1102044000
2002-05-07,0.268333,0.273917,0.255917,0.269083,0.246810,1412448000
2002-05-08,0.287417,0.304667,0.278333,0.300000,0.275168,1688688000
2002-05-09,0.299083,0.305250,0.286667,0.287167,0.263397,1230840000
2002-05-10,0.293083,0.294167,0.262500,0.265667,0.243677,1321548000
2002-05-13,0.268417,0.282667,0.266167,0.281750,0.258429,800892000
2002-05-14,0.299750,0.312917,0.294583,0.309750,0.284111,1526112000
2002-05-15,0.305000,0.321667,0.300750,0.315833,0.289690,1504548000
2002-05-16,0.315917,0.322917,0.309500,0.316417,0.290226,985560000
2002-05-17,0.325000,0.327333,0.316917,0.326417,0.299398,934404000
2002-05-20,0.323667,0.332083,0.322167,0.329917,0.302609,953412000
2002-05-21,0.334167,0.338750,0.304417,0.304750,0.279525,1382604000
2002-05-22,0.307167,0.318917,0.306667,0.317083,0.290837,1547988000
2002-05-23,0.318000,0.318667,0.288333,0.297750,0.273104,2556780000
2002-05-24,0.292083,0.293583,0.285167,0.291917,0.267754,737784000
2002-05-28,0.294500,0.294667,0.274500,0.280333,0.257129,1367088000
2002-05-29,0.275833,0.292083,0.271583,0.290917,0.266837,1311012000
2002-05-30,0.285000,0.293583,0.279417,0.286667,0.262939,1066080000
2002-05-31,0.288333,0.289583,0.278333,0.278833,0.255753,674112000
2002-06-03,0.272083,0.273333,0.259083,0.262417,0.240696,901248000
2002-06-04,0.260750,0.277083,0.260333,0.275667,0.252849,1095432000
2002-06-05,0.276250,0.276333,0.262083,0.271667,0.249180,1114308000
2002-06-06,0.268833,0.275417,0.268750,0.271750,0.249256,739356000
2002-06-07,0.249667,0.272500,0.249583,0.269167,0.246887,1371300000
2002-06-10,0.272750,0.280333,0.266250,0.266917,0.244823,749148000
2002-06-11,0.271333,0.272500,0.254250,0.254917,0.233817,859308000
2002-06-12,0.248833,0.253333,0.222250,0.232917,0.213638,2267544000
2002-06-13,0.234667,0.239000,0.223167,0.230500,0.211421,1265892000
2002-06-14,0.222000,0.236583,0.214500,0.234833,0.215395,1116444000
2002-06-17,0.240083,0.243167,0.232833,0.236917,0.217307,1054140000
2002-06-18,0.234000,0.242500,0.231250,0.235667,0.216160,1008300000
2002-06-19,0.224167,0.224167,0.197000,0.198750,0.182299,2593620000
2002-06-20,0.199167,0.204583,0.194333,0.196917,0.180618,1425048000
2002-06-21,0.195917,0.203500,0.184833,0.188833,0.173203,1484364000
2002-06-24,0.184000,0.198250,0.178333,0.192333,0.176413,1379592000
2002-06-25,0.195833,0.195833,0.175250,0.176417,0.161814,1172232000
2002-06-26,0.156417,0.173167,0.152083,0.167250,0.153406,2067828000
2002-06-27,0.173417,0.174750,0.140000,0.142333,0.130552,3182808000
2002-06-28,0.140000,0.149083,0.136917,0.143167,0.131317,1991184000
2002-07-01,0.142500,0.146667,0.139833,0.142833,0.131010,1164372000
2002-07-02,0.141167,0.141667,0.130167,0.133833,0.122755,1368180000
2002-07-03,0.133000,0.145667,0.132917,0.145417,0.133380,1073304000
2002-07-05,0.155833,0.158333,0.151333,0.158250,0.145151,739524000
2002-07-08,0.156417,0.168667,0.156250,0.163000,0.149508,1587180000
2002-07-09,0.163417,0.165500,0.151500,0.155000,0.142170,1075080000
2002-07-10,0.158750,0.160000,0.149667,0.150750,0.138272,926988000
2002-07-11,0.149917,0.166667,0.148583,0.166083,0.152336,1143948000
2002-07-12,0.175000,0.175667,0.162500,0.165917,0.152184,1344900000
2002-07-15,0.166333,0.182500,0.158833,0.182417,0.167318,1495272000
2002-07-16,0.177917,0.194583,0.174583,0.177500,0.162808,1773432000
2002-07-17,0.173667,0.177083,0.155500,0.162417,0.148973,1922364000
2002-07-18,0.159750,0.169167,0.157833,0.158250,0.145151,1243188000
2002-07-19,0.153417,0.159500,0.150000,0.151083,0.138577,845772000
2002-07-22,0.150417,0.154667,0.137917,0.144083,0.132157,1290744000
2002-07-23,0.144917,0.145833,0.128417,0.133333,0.122297,1409652000
2002-07-24,0.131500,0.144000,0.131417,0.141833,0.130093,1175100000
2002-07-25,0.136333,0.136750,0.120917,0.125500,0.115112,1796448000
2002-07-26,0.129167,0.132167,0.119167,0.122583,0.112436,1221900000
2002-07-29,0.127667,0.128333,0.121917,0.126000,0.115571,1227720000
2002-07-30,0.125417,0.141500,0.125000,0.135167,0.123979,1818012000
2002-07-31,0.098500,0.100500,0.091167,0.092250,0.084614,4837140000
2002-08-01,0.093000,0.093000,0.083333,0.083417,0.076512,1725708000
2002-08-02,0.086083,0.086667,0.075833,0.077917,0.071468,1795260000
2002-08-05,0.076750,0.076917,0.070750,0.071667,0.065735,1330716000
2002-08-06,0.075000,0.078250,0.073833,0.075417,0.069174,1168800000
2002-08-07,0.078750,0.079500,0.070833,0.073667,0.067569,892980000
2002-08-08,0.074417,0.079833,0.072500,0.078500,0.072002,755424000
2002-08-09,0.076417,0.079167,0.075083,0.076667,0.070321,581304000
2002-08-12,0.075833,0.079583,0.073833,0.076667,0.070321,592800000
2002-08-13,0.077167,0.080917,0.075000,0.075083,0.068868,654420000
2002-08-14,0.076500,0.080833,0.075833,0.080167,0.073531,632688000
2002-08-15,0.083167,0.087417,0.082333,0.085750,0.078652,1140120000
2002-08-16,0.081167,0.092083,0.078667,0.089083,0.081709,1657428000
2002-08-19,0.092917,0.112083,0.092750,0.105417,0.096691,2243928000
2002-08-20,0.106250,0.108333,0.099417,0.100750,0.092411,1429488000
2002-08-21,0.105333,0.107417,0.100417,0.106083,0.097302,1194876000
2002-08-22,0.102917,0.107083,0.101833,0.102500,0.094016,1358496000
2002-08-23,0.099583,0.100250,0.095167,0.095750,0.087824,919932000
2002-08-26,0.097583,0.098250,0.092000,0.096500,0.088512,698568000
2002-08-27,0.098167,0.098667,0.090417,0.091000,0.083468,686712000
2002-08-28,0.090500,0.090667,0.085000,0.085333,0.078270,700356000
2002-08-29,0.084250,0.090333,0.083583,0.086417,0.079264,815520000
2002-08-30,0.085583,0.089167,0.082500,0.084167,0.077200,1065888000
2002-09-03,0.080167,0.080583,0.077667,0.079000,0.072461,847284000
2002-09-04,0.079250,0.081333,0.075083,0.078500,0.072002,930552000
2002-09-05,0.077750,0.078083,0.075000,0.075500,0.069251,714312000
2002-09-06,0.078667,0.079333,0.076000,0.077167,0.070780,746460000
2002-09-09,0.076583,0.079500,0.074250,0.077083,0.070703,578040000
2002-09-10,0.076667,0.092083,0.076583,0.088083,0.080792,2317632000
2002-09-11,0.090833,0.099167,0.090833,0.092417,0.084767,1657536000
2002-09-12,0.090167,0.095083,0.088500,0.089500,0.082092,1294932000
2002-09-13,0.088583,0.092833,0.087500,0.088083,0.080792,796872000
2002-09-16,0.086750,0.087083,0.080417,0.082500,0.075671,925464000
2002-09-17,0.086167,0.088250,0.080750,0.081250,0.074525,884052000
2002-09-18,0.080000,0.081583,0.076583,0.079000,0.072461,811692000
2002-09-19,0.077250,0.080000,0.075917,0.076333,0.070015,618492000
2002-09-20,0.076917,0.078500,0.075083,0.076750,0.070397,687312000
2002-09-23,0.075500,0.076250,0.072917,0.073417,0.067340,521676000
2002-09-24,0.072583,0.077500,0.071250,0.074000,0.067875,624444000
2002-09-25,0.078333,0.079583,0.075250,0.078083,0.071620,896616000
2002-09-26,0.079583,0.080417,0.072750,0.073917,0.067799,739560000
2002-09-27,0.073750,0.075667,0.071250,0.071333,0.065429,650688000
2002-09-30,0.071083,0.074417,0.069583,0.071333,0.065429,584124000
2002-10-01,0.071917,0.075833,0.069333,0.075167,0.068945,888360000
2002-10-02,0.075750,0.079583,0.075083,0.075083,0.068868,749100000
2002-10-03,0.074167,0.075417,0.071250,0.071417,0.065506,590568000
2002-10-04,0.071250,0.073500,0.066667,0.067833,0.062218,529788000
2002-10-07,0.066917,0.068250,0.064000,0.064500,0.059161,493068000
2002-10-08,0.066667,0.066833,0.060000,0.062583,0.057403,714252000
2002-10-09,0.061667,0.065667,0.060333,0.061417,0.056333,573132000
2002-10-10,0.060833,0.066583,0.060833,0.064583,0.059237,538032000
2002-10-11,0.067083,0.074583,0.066667,0.073417,0.067340,994140000
2002-10-14,0.071250,0.073417,0.069750,0.071250,0.065352,611484000
2002-10-15,0.079167,0.082000,0.077583,0.078667,0.072155,852768000
2002-10-16,0.073333,0.074000,0.070833,0.072083,0.066116,578124000
2002-10-17,0.078333,0.081250,0.076417,0.077583,0.071161,585792000
2002-10-18,0.077167,0.079167,0.074250,0.078333,0.071849,498372000
2002-10-21,0.077250,0.088250,0.075500,0.085417,0.078347,930624000
2002-10-22,0.081500,0.093333,0.081417,0.088250,0.080945,1272168000
2002-10-23,0.089583,0.093083,0.088333,0.091833,0.084232,925428000
2002-10-24,0.093667,0.094667,0.085833,0.087167,0.079952,1055172000
2002-10-25,0.087500,0.092917,0.086333,0.092500,0.084844,745956000
2002-10-28,0.096750,0.097500,0.092417,0.093000,0.085302,1070544000
2002-10-29,0.093167,0.093833,0.084250,0.088917,0.081557,772728000
2002-10-30,0.091750,0.096667,0.091417,0.093667,0.085914,1139496000
2002-10-31,0.094333,0.099833,0.094083,0.099167,0.090959,1255476000
2002-11-01,0.097667,0.118917,0.097500,0.117500,0.107774,2128836000
2002-11-04,0.124583,0.137583,0.124250,0.130333,0.119545,2688132000
2002-11-05,0.130000,0.132167,0.119583,0.125167,0.114807,2034540000
2002-11-06,0.129417,0.135000,0.124333,0.134833,0.123672,1646016000
2002-11-07,0.131333,0.131333,0.120500,0.121250,0.111214,1660560000
2002-11-08,0.102500,0.108583,0.091750,0.094667,0.086831,3798900000
2002-11-11,0.090167,0.091500,0.085167,0.087333,0.080104,1378452000
2002-11-12,0.089417,0.098333,0.088667,0.095083,0.087213,1381188000
2002-11-13,0.092833,0.100833,0.091000,0.098083,0.089964,1802112000
2002-11-14,0.104583,0.106583,0.101417,0.104583,0.095926,1138728000
2002-11-15,0.110000,0.115917,0.108750,0.112250,0.102959,2054328000
2002-11-18,0.121250,0.121667,0.116083,0.116417,0.106781,1982472000
2002-11-19,0.115750,0.124000,0.114500,0.118083,0.108309,1971948000
2002-11-20,0.121667,0.125000,0.120083,0.124000,0.113736,1292796000
2002-11-21,0.129000,0.140667,0.128750,0.134500,0.123367,2053920000
2002-11-22,0.126333,0.133667,0.125000,0.131000,0.120157,1251900000
2002-11-25,0.137083,0.139083,0.131750,0.135750,0.124513,1230084000
2002-11-26,0.136417,0.139083,0.131667,0.132083,0.121150,1084332000
2002-11-27,0.137667,0.144667,0.135917,0.142333,0.130552,1088556000
2002-11-29,0.146083,0.148167,0.141667,0.142750,0.130934,519396000
2002-12-02,0.150333,0.152250,0.141000,0.141667,0.129941,1167504000
2002-12-03,0.139000,0.139333,0.132083,0.132333,0.121379,1046220000
2002-12-04,0.123000,0.125000,0.116083,0.116500,0.106857,2206548000
2002-12-05,0.124000,0.124833,0.114750,0.117583,0.107850,1594872000
2002-12-06,0.112500,0.120000,0.110667,0.117750,0.108003,1159224000
2002-12-09,0.113917,0.115750,0.107417,0.108333,0.099366,969792000
2002-12-10,0.111083,0.119583,0.109667,0.117417,0.107698,1389888000
2002-12-11,0.116583,0.120000,0.112667,0.116750,0.107086,1364208000
2002-12-12,0.121083,0.122500,0.114583,0.114833,0.105328,1302552000
2002-12-13,0.112750,0.112750,0.109500,0.110333,0.101200,707724000
2002-12-16,0.114167,0.117500,0.111250,0.116833,0.107162,1056972000
2002-12-17,0.118917,0.122917,0.115750,0.116667,0.107010,1077744000
2002-12-18,0.113000,0.113167,0.107500,0.107750,0.098831,1126836000
2002-12-19,0.105833,0.111417,0.104333,0.105417,0.096691,1100604000
2002-12-20,0.108750,0.109917,0.101583,0.106833,0.097990,804576000
2002-12-23,0.106583,0.110167,0.106250,0.107583,0.098678,498648000
2002-12-24,0.108167,0.110333,0.104833,0.105417,0.096691,300336000
2002-12-26,0.107167,0.108750,0.102583,0.103500,0.094933,719760000
2002-12-27,0.106333,0.106583,0.098667,0.099583,0.091340,702528000
2002-12-30,0.100000,0.101083,0.093833,0.096083,0.088130,784740000
2002-12-31,0.095083,0.098333,0.093250,0.095917,0.087978,825396000
2003-01-02,0.100000,0.103750,0.096583,0.102583,0.094092,1302540000
2003-01-03,0.102917,0.106250,0.100833,0.102583,0.094092,1037496000
2003-01-06,0.105083,0.112583,0.105000,0.110917,0.101736,1033428000
2003-01-07,0.113083,0.115667,0.109333,0.110583,0.101430,1498272000
2003-01-08,0.107750,0.110917,0.098833,0.099583,0.091340,1852524000
2003-01-09,0.102667,0.103750,0.100333,0.101333,0.092945,1436076000
2003-01-10,0.100000,0.104583,0.098667,0.103083,0.094551,924492000
2003-01-13,0.107000,0.107917,0.101750,0.102250,0.093786,849120000
2003-01-14,0.102583,0.104000,0.099917,0.103000,0.094474,868524000
2003-01-15,0.103083,0.103917,0.099833,0.099833,0.091570,904584000
2003-01-16,0.098333,0.099583,0.091750,0.093083,0.085378,2039976000
2003-01-17,0.090583,0.091833,0.088417,0.089583,0.082168,1058832000
2003-01-21,0.091250,0.093167,0.087083,0.087333,0.080104,967356000
2003-01-22,0.087083,0.089667,0.086833,0.087417,0.080181,550992000
2003-01-23,0.089750,0.091250,0.087417,0.089833,0.082397,918456000
2003-01-24,0.089083,0.089500,0.083250,0.084750,0.077735,897108000
2003-01-27,0.082917,0.087250,0.081417,0.083500,0.076588,889116000
2003-01-28,0.082417,0.088083,0.079667,0.086500,0.079340,1785480000
2003-01-29,0.084167,0.088917,0.084167,0.088250,0.080945,1022040000
2003-01-30,0.090000,0.090750,0.083750,0.084667,0.077659,743064000
2003-01-31,0.082167,0.088333,0.081417,0.086000,0.078882,949656000
2003-02-03,0.087583,0.089333,0.085833,0.087667,0.080411,755556000
2003-02-04,0.087083,0.087500,0.082500,0.083750,0.076818,627720000
2003-02-05,0.085583,0.087917,0.084167,0.084500,0.077506,581508000
2003-02-06,0.090333,0.090500,0.083750,0.085167,0.078117,1226184000
2003-02-07,0.086833,0.087250,0.081167,0.081333,0.074601,915156000
2003-02-10,0.081250,0.082917,0.077750,0.082333,0.075518,982632000
2003-02-11,0.083000,0.085417,0.080417,0.080833,0.074142,850716000
2003-02-12,0.080833,0.084250,0.080167,0.081250,0.074525,641400000
2003-02-13,0.082667,0.083083,0.080417,0.082250,0.075442,889164000
2003-02-14,0.093500,0.100417,0.091250,0.100333,0.092028,3548844000
2003-02-18,0.104167,0.108083,0.102917,0.106083,0.097302,1740516000
2003-02-19,0.105417,0.107750,0.104250,0.107083,0.098219,1141212000
2003-02-20,0.107500,0.110333,0.106667,0.107083,0.098219,978132000
2003-02-21,0.107000,0.107417,0.103333,0.107167,0.098296,913260000
2003-02-24,0.106250,0.112417,0.105667,0.108500,0.099519,1137012000
2003-02-25,0.105000,0.108333,0.103333,0.107833,0.098907,1239204000
2003-02-26,0.106417,0.108167,0.102333,0.102583,0.094092,746892000
2003-02-27,0.103583,0.105250,0.101917,0.104750,0.096079,675312000
2003-02-28,0.101500,0.105417,0.098500,0.105167,0.096462,1653336000
2003-03-03,0.106417,0.108333,0.102083,0.103417,0.094857,702036000
2003-03-04,0.103750,0.104750,0.101583,0.102583,0.094092,538392000
2003-03-05,0.101583,0.104833,0.101333,0.104250,0.095621,522156000
2003-03-06,0.103417,0.104417,0.102083,0.102500,0.094016,548064000
2003-03-07,0.100917,0.104417,0.100000,0.104083,0.095468,581148000
2003-03-10,0.103000,0.103500,0.101000,0.101167,0.092793,344796000
2003-03-11,0.101917,0.103583,0.100750,0.101917,0.093481,417144000
2003-03-12,0.102750,0.105000,0.101833,0.104750,0.096079,493920000
2003-03-13,0.107833,0.115833,0.107333,0.115167,0.105634,1362732000
2003-03-14,0.115583,0.116667,0.111000,0.111833,0.102576,1094220000
2003-03-17,0.110000,0.120583,0.109750,0.118333,0.108538,1307808000
2003-03-18,0.117917,0.119250,0.115000,0.117417,0.107698,932280000
2003-03-19,0.117667,0.118833,0.113833,0.118000,0.108233,712992000
2003-03-20,0.118000,0.121583,0.114917,0.119083,0.109226,780060000
2003-03-21,0.123167,0.123583,0.112667,0.118000,0.108233,1681800000
2003-03-24,0.113167,0.116667,0.112500,0.113583,0.104181,839016000
2003-03-25,0.113917,0.118583,0.113500,0.116833,0.107162,672828000
2003-03-26,0.119417,0.122083,0.118500,0.120083,0.110143,1107840000
2003-03-27,0.118500,0.121000,0.116333,0.116667,0.107010,1392732000
2003-03-28,0.116667,0.117083,0.110083,0.111917,0.102653,1290684000
2003-03-31,0.108500,0.109833,0.106833,0.107333,0.098449,680508000
2003-04-01,0.109583,0.111667,0.107167,0.110500,0.101354,533808000
2003-04-02,0.114250,0.116500,0.112750,0.114583,0.105099,771900000
2003-04-03,0.116667,0.116667,0.113667,0.116083,0.106474,702780000
2003-04-04,0.116417,0.116583,0.111083,0.111583,0.102347,513840000
2003-04-07,0.119083,0.120000,0.111667,0.112750,0.103417,671256000
2003-04-08,0.113750,0.114333,0.110917,0.111667,0.102424,475032000
2003-04-09,0.112083,0.115083,0.110917,0.111083,0.101888,694260000
2003-04-10,0.112583,0.112750,0.110583,0.111667,0.102424,364104000
2003-04-11,0.112917,0.113833,0.109333,0.110417,0.101277,374184000
2003-04-14,0.108750,0.112667,0.108417,0.112333,0.103035,445776000
2003-04-15,0.111583,0.113167,0.108833,0.111750,0.102500,490212000
2003-04-16,0.114333,0.114583,0.110833,0.111750,0.102500,671988000
2003-04-17,0.112583,0.114000,0.110250,0.113750,0.104335,520740000
2003-04-21,0.113917,0.117000,0.112833,0.116667,0.107010,597144000
2003-04-22,0.116083,0.118250,0.114167,0.118167,0.108386,787392000
2003-04-23,0.118000,0.121583,0.117083,0.120833,0.110831,606204000
2003-04-24,0.120917,0.120917,0.115667,0.117250,0.107545,660912000
2003-04-25,0.116583,0.118583,0.111833,0.112917,0.103570,884652000
2003-04-28,0.114250,0.118417,0.112917,0.116333,0.106704,674988000
2003-04-29,0.119000,0.121583,0.118083,0.119917,0.109991,670344000
2003-04-30,0.119250,0.122500,0.118750,0.119417,0.109532,466620000
2003-05-01,0.118583,0.121333,0.117917,0.120167,0.110220,733368000
2003-05-02,0.121750,0.133333,0.121083,0.132500,0.121533,1691088000
2003-05-05,0.133750,0.142000,0.131333,0.135750,0.124513,1576164000
2003-05-06,0.135083,0.139417,0.133750,0.135917,0.124667,1143864000
2003-05-07,0.133917,0.137083,0.131417,0.133750,0.122679,897372000
2003-05-08,0.132083,0.139167,0.130417,0.133833,0.122755,1957452000
2003-05-09,0.156917,0.179417,0.152500,0.178083,0.163342,9230856000
2003-05-12,0.178500,0.182500,0.171667,0.173083,0.158756,3007860000
2003-05-13,0.167167,0.172500,0.166167,0.169833,0.155775,1824108000
2003-05-14,0.170417,0.172500,0.167500,0.169667,0.155623,965580000
2003-05-15,0.172167,0.175833,0.171250,0.175500,0.160973,1105656000
2003-05-16,0.173333,0.180250,0.173083,0.177167,0.162502,1028916000
2003-05-19,0.174833,0.176500,0.165083,0.167167,0.153330,1220484000
2003-05-20,0.167417,0.169583,0.166667,0.168333,0.154400,884124000
2003-05-21,0.168417,0.174333,0.167500,0.174250,0.159827,905472000
2003-05-22,0.174500,0.176417,0.170417,0.174833,0.160361,888816000
2003-05-23,0.175000,0.178333,0.173167,0.173917,0.159521,867612000
2003-05-27,0.172083,0.190000,0.168750,0.189333,0.173661,1677408000
2003-05-28,0.188750,0.190833,0.184167,0.188833,0.173203,1235556000
2003-05-29,0.188750,0.208167,0.188333,0.201750,0.185051,2297736000
2003-05-30,0.220833,0.221917,0.215417,0.218083,0.200032,2142312000
2003-06-02,0.223750,0.224000,0.204667,0.206000,0.188949,1566144000
2003-06-03,0.203667,0.216500,0.201167,0.210250,0.192847,1596804000
2003-06-04,0.209583,0.215417,0.206333,0.215250,0.197433,1175604000
2003-06-05,0.212417,0.222167,0.209583,0.221417,0.203090,1204404000
2003-06-06,0.230083,0.231250,0.213000,0.214667,0.196898,1378836000
2003-06-09,0.213333,0.218833,0.208833,0.212083,0.194528,720588000
2003-06-10,0.212083,0.215333,0.209750,0.215167,0.197357,563304000
2003-06-11,0.213833,0.217250,0.210000,0.215333,0.197509,943836000
2003-06-12,0.216833,0.219167,0.211417,0.212083,0.194528,1046688000
2003-06-13,0.202917,0.208750,0.194167,0.195583,0.179394,1826808000
2003-06-16,0.197917,0.202250,0.184833,0.199750,0.183216,1904868000
2003-06-17,0.204333,0.205833,0.198333,0.204500,0.187573,999852000
2003-06-18,0.202500,0.216417,0.200833,0.212333,0.194758,1122072000
2003-06-19,0.213250,0.214333,0.198333,0.199417,0.182911,1190532000
2003-06-20,0.201583,0.201667,0.194167,0.197333,0.180999,937848000
2003-06-23,0.197167,0.198167,0.186417,0.190333,0.174579,734784000
2003-06-24,0.189167,0.193333,0.183833,0.189917,0.174197,1008816000
2003-06-25,0.190417,0.198167,0.189667,0.191167,0.175344,1060620000
2003-06-26,0.191750,0.194000,0.185750,0.191417,0.175573,960540000
2003-06-27,0.193667,0.195417,0.187083,0.188000,0.172439,709104000
2003-06-30,0.190500,0.194250,0.188333,0.190917,0.175114,544128000
2003-07-01,0.188500,0.199000,0.186750,0.198750,0.182299,977016000
2003-07-02,0.200583,0.203167,0.195417,0.198167,0.181764,846828000
2003-07-03,0.193583,0.201000,0.193167,0.195917,0.179700,420912000
2003-07-07,0.198583,0.209833,0.198500,0.208750,0.191471,832200000
2003-07-08,0.203000,0.209167,0.202500,0.206417,0.189331,602856000
2003-07-09,0.206333,0.214583,0.206000,0.211167,0.193688,755352000
2003-07-10,0.204583,0.207250,0.198917,0.202500,0.185738,644568000
2003-07-11,0.204917,0.206167,0.201833,0.203583,0.186732,495000000
2003-07-14,0.208750,0.210000,0.201000,0.202000,0.185280,694344000
2003-07-15,0.205000,0.205917,0.193500,0.195417,0.179242,1143456000
2003-07-16,0.199083,0.200000,0.188333,0.193000,0.177025,880476000
2003-07-17,0.187167,0.189583,0.180833,0.183333,0.168158,853764000
2003-07-18,0.179750,0.180333,0.170583,0.177167,0.162502,1280832000
2003-07-21,0.178167,0.178750,0.170333,0.174500,0.160056,985140000
2003-07-22,0.179417,0.180750,0.176417,0.177417,0.162732,582444000
2003-07-23,0.177250,0.180833,0.171917,0.179750,0.164871,605328000
