Date,Open,High,Low,Close,Adj Close,Volume
2024-07-26,116.190002,116.199997,111.580002,113.059998,113.059998,293399100
2024-07-29,113.690002,116.279999,111.300003,111.589996,111.589996,248152100
2024-07-30,111.519997,111.989998,102.540001,103.730003,103.730003,486833300
2024-07-31,112.900002,118.339996,110.879997,117.019997,117.019997,473174200
2024-08-01,117.529999,120.160004,106.809998,109.209999,109.209999,523462300
2024-08-02,103.760002,108.720001,101.370003,107.269997,107.269997,482027500
2024-08-05,92.059998,103.410004,90.690002,100.449997,100.449997,552842400
2024-08-06,103.839996,107.709999,100.550003,104.250000,104.250000,409012100
2024-08-07,107.809998,108.800003,98.690002,98.910004,98.910004,411440400
2024-08-08,102.000000,105.500000,97.519997,104.970001,104.970001,391910000
2024-08-09,105.639999,106.599998,103.430000,104.750000,104.750000,290844200
2024-08-12,106.320000,111.070000,106.260002,109.019997,109.019997,325559900
2024-08-13,112.440002,116.230003,111.580002,116.139999,116.139999,312646700
2024-08-14,118.529999,118.599998,114.070000,118.080002,118.080002,339246400
2024-08-15,118.760002,123.239998,117.470001,122.860001,122.860001,318086700
2024-08-16,121.940002,125.000000,121.180000,124.580002,124.580002,302589900
2024-08-19,124.279999,130.000000,123.419998,130.000000,130.000000,318333600
2024-08-20,128.399994,129.880005,125.889999,127.250000,127.250000,297996400
2024-08-21,127.315002,129.350006,126.660004,128.510101,128.510101,200624065
